,unique_customer_id,order_total_revenue,datetime,num_orders,latest_order,days_last_purchase,recency_score,frequency_score,monetary_score,rfm_code,fm_score
444,445,1539.92,"[Timestamp('2022-11-16 00:00:00'), Timestamp('2022-11-16 00:00:00'), Timestamp('2022-11-16 00:00:00'), Timestamp('2022-11-16 00:00:00'), Timestamp('2022-10-22 00:00:00'), Timestamp('2022-10-22 00:00:00'), Timestamp('2022-10-22 00:00:00'), Timestamp('2022-10-22 00:00:00'), Timestamp('2022-09-05 00:00:00'), Timestamp('2022-09-05 00:00:00'), Timestamp('2022-09-05 00:00:00'), Timestamp('2022-09-05 00:00:00'), Timestamp('2022-07-09 00:00:00'), Timestamp('2022-07-09 00:00:00'), Timestamp('2022-07-09 00:00:00'), Timestamp('2022-07-09 00:00:00')]",16,2022-11-16,1266,1,5,5,155,5.0
445,446,40.0,[Timestamp('2022-11-14 00:00:00')],1,2022-11-14,1268,1,1,2,112,1.5
446,447,220.99,"[Timestamp('2022-11-07 00:00:00'), Timestamp('2025-01-21 00:00:00')]",2,2025-01-21,469,4,2,5,425,3.5
447,448,79.99,[Timestamp('2022-11-05 00:00:00')],1,2022-11-05,1277,1,1,3,113,2.0
448,449,119.99,[Timestamp('2022-11-03 00:00:00')],1,2022-11-03,1279,1,1,4,114,2.5
449,450,44.99,[Timestamp('2022-11-02 00:00:00')],1,2022-11-02,1280,1,1,2,112,1.5
450,451,79.99,[Timestamp('2022-11-01 00:00:00')],1,2022-11-01,1281,1,1,3,113,2.0
451,452,79.99,[Timestamp('2022-10-31 00:00:00')],1,2022-10-31,1282,1,1,3,113,2.0
452,453,178.59,"[Timestamp('2022-10-30 00:00:00'), Timestamp('2024-12-01 00:00:00'), Timestamp('2024-10-22 00:00:00')]",3,2024-12-01,520,4,3,5,435,4.0
453,454,494.98,"[Timestamp('2022-10-30 00:00:00'), Timestamp('2022-10-30 00:00:00'), Timestamp('2022-06-07 00:00:00'), Timestamp('2022-06-07 00:00:00'), Timestamp('2024-08-23 00:00:00')]",5,2024-08-23,620,3,4,5,345,4.5
454,455,79.99,[Timestamp('2022-10-30 00:00:00')],1,2022-10-30,1283,1,1,3,113,2.0
455,456,119.99,[Timestamp('2022-10-30 00:00:00')],1,2022-10-30,1283,1,1,4,114,2.5
456,457,79.99,[Timestamp('2022-10-27 00:00:00')],1,2022-10-27,1286,1,1,3,113,2.0
457,458,119.99,[Timestamp('2022-10-26 00:00:00')],1,2022-10-26,1287,1,1,4,114,2.5
458,459,44.99,[Timestamp('2022-10-25 00:00:00')],1,2022-10-25,1288,1,1,2,112,1.5
459,460,869.94,"[Timestamp('2022-10-21 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-09-09 00:00:00'), Timestamp('2022-09-09 00:00:00'), Timestamp('2022-09-09 00:00:00')]",6,2022-10-21,1292,1,4,5,145,4.5
460,461,44.99,[Timestamp('2022-10-20 00:00:00')],1,2022-10-20,1293,1,1,2,112,1.5
461,462,164.99,"[Timestamp('2022-10-20 00:00:00'), Timestamp('2022-03-12 00:00:00')]",2,2022-10-20,1293,1,2,4,124,3.0
462,463,79.99,[Timestamp('2022-10-20 00:00:00')],1,2022-10-20,1293,1,1,3,113,2.0
463,464,469.96000000000004,"[Timestamp('2022-10-20 00:00:00'), Timestamp('2022-10-20 00:00:00'), Timestamp('2022-09-07 00:00:00'), Timestamp('2022-09-07 00:00:00')]",4,2022-10-20,1293,1,3,5,135,4.0
464,465,229.99,"[Timestamp('2022-10-20 00:00:00'), Timestamp('2022-01-08 00:00:00')]",2,2022-10-20,1293,1,2,5,125,3.5
465,466,214.98,"[Timestamp('2022-10-19 00:00:00'), Timestamp('2022-08-27 00:00:00'), Timestamp('2025-03-02 00:00:00')]",3,2025-03-02,429,4,3,5,435,4.0
466,467,423.69,"[Timestamp('2022-10-19 00:00:00'), Timestamp('2022-10-19 00:00:00'), Timestamp('2022-10-19 00:00:00'), Timestamp('2022-08-27 00:00:00'), Timestamp('2022-08-27 00:00:00'), Timestamp('2022-08-27 00:00:00')]",6,2022-10-19,1294,1,4,5,145,4.5
467,468,154.99,[Timestamp('2022-10-11 00:00:00')],1,2022-10-11,1302,1,1,4,114,2.5
468,469,319.96,"[Timestamp('2022-10-07 00:00:00'), Timestamp('2022-10-07 00:00:00'), Timestamp('2022-09-15 00:00:00'), Timestamp('2022-09-15 00:00:00')]",4,2022-10-07,1306,1,3,5,135,4.0
469,470,79.99,[Timestamp('2022-09-21 00:00:00')],1,2022-09-21,1322,1,1,3,113,2.0
470,471,154.99,[Timestamp('2022-09-15 00:00:00')],1,2022-09-15,1328,1,1,4,114,2.5
471,472,79.99,[Timestamp('2022-09-14 00:00:00')],1,2022-09-14,1329,1,1,3,113,2.0
472,473,79.99,[Timestamp('2022-09-09 00:00:00')],1,2022-09-09,1334,1,1,3,113,2.0
473,474,79.99,[Timestamp('2022-09-08 00:00:00')],1,2022-09-08,1335,1,1,3,113,2.0
474,475,199.99,"[Timestamp('2022-09-07 00:00:00'), Timestamp('2022-06-12 00:00:00')]",2,2022-09-07,1336,1,2,5,125,3.5
475,476,199.99,"[Timestamp('2022-09-07 00:00:00'), Timestamp('2022-06-12 00:00:00')]",2,2022-09-07,1336,1,2,5,125,3.5
476,477,79.99,[Timestamp('2022-09-07 00:00:00')],1,2022-09-07,1336,1,1,3,113,2.0
477,478,79.99,[Timestamp('2022-08-31 00:00:00')],1,2022-08-31,1343,1,1,3,113,2.0
478,479,79.99,[Timestamp('2022-08-25 00:00:00')],1,2022-08-25,1349,1,1,3,113,2.0
479,480,79.99,[Timestamp('2022-08-18 00:00:00')],1,2022-08-18,1356,1,1,3,113,2.0
480,481,40.0,[Timestamp('2022-08-15 00:00:00')],1,2022-08-15,1359,1,1,2,112,1.5
481,482,75.0,[Timestamp('2022-08-08 00:00:00')],1,2022-08-08,1366,1,1,3,113,2.0
482,483,112.5,[Timestamp('2022-08-07 00:00:00')],1,2022-08-07,1367,1,1,4,114,2.5
483,484,80.0,[Timestamp('2022-07-31 00:00:00')],1,2022-07-31,1374,1,1,3,113,2.0
484,485,75.0,[Timestamp('2022-07-25 00:00:00')],1,2022-07-25,1380,1,1,3,113,2.0
485,486,225.0,"[Timestamp('2022-07-25 00:00:00'), Timestamp('2022-05-04 00:00:00')]",2,2022-07-25,1380,1,2,5,125,3.5
486,487,56.25,[Timestamp('2022-07-23 00:00:00')],1,2022-07-23,1382,1,1,2,112,1.5
487,488,56.25,[Timestamp('2022-07-20 00:00:00')],1,2022-07-20,1385,1,1,2,112,1.5
488,489,56.25,[Timestamp('2022-07-16 00:00:00')],1,2022-07-16,1389,1,1,2,112,1.5
489,490,75.0,[Timestamp('2022-07-05 00:00:00')],1,2022-07-05,1400,1,1,3,113,2.0
490,491,75.0,[Timestamp('2022-07-04 00:00:00')],1,2022-07-04,1401,1,1,3,113,2.0
491,492,56.25,[Timestamp('2022-07-03 00:00:00')],1,2022-07-03,1402,1,1,2,112,1.5
492,493,75.0,[Timestamp('2022-06-30 00:00:00')],1,2022-06-30,1405,1,1,3,113,2.0
493,494,150.0,[Timestamp('2022-06-25 00:00:00')],1,2022-06-25,1410,1,1,4,114,2.5
494,495,56.25,[Timestamp('2022-06-24 00:00:00')],1,2022-06-24,1411,1,1,2,112,1.5
495,496,230.0,[Timestamp('2022-06-08 00:00:00')],1,2022-06-08,1427,1,1,5,115,3.0
496,497,75.0,[Timestamp('2022-06-08 00:00:00')],1,2022-06-08,1427,1,1,3,113,2.0
497,498,75.0,[Timestamp('2022-06-07 00:00:00')],1,2022-06-07,1428,1,1,3,113,2.0
498,499,75.0,[Timestamp('2022-06-07 00:00:00')],1,2022-06-07,1428,1,1,3,113,2.0
499,500,75.0,[Timestamp('2022-06-05 00:00:00')],1,2022-06-05,1430,1,1,3,113,2.0
500,501,75.0,[Timestamp('2022-06-02 00:00:00')],1,2022-06-02,1433,1,1,3,113,2.0
501,502,56.25,[Timestamp('2022-06-01 00:00:00')],1,2022-06-01,1434,1,1,2,112,1.5
502,503,150.0,[Timestamp('2022-05-31 00:00:00')],1,2022-05-31,1435,1,1,4,114,2.5
503,504,56.25,[Timestamp('2022-05-27 00:00:00')],1,2022-05-27,1439,1,1,2,112,1.5
504,505,75.0,[Timestamp('2022-05-20 00:00:00')],1,2022-05-20,1446,1,1,3,113,2.0
505,506,75.0,[Timestamp('2022-05-14 00:00:00')],1,2022-05-14,1452,1,1,3,113,2.0
506,507,191.25,[Timestamp('2022-05-08 00:00:00')],1,2022-05-08,1458,1,1,5,115,3.0
507,508,140.0,[Timestamp('2022-05-07 00:00:00')],1,2022-05-07,1459,1,1,4,114,2.5
508,509,159.25,"[Timestamp('2022-05-05 00:00:00'), Timestamp('2025-04-20 00:00:00'), Timestamp('2024-10-23 00:00:00')]",3,2025-04-20,380,5,3,4,534,3.5
509,510,200.0,[Timestamp('2022-04-29 00:00:00')],1,2022-04-29,1467,1,1,5,115,3.0
510,511,75.0,[Timestamp('2022-04-28 00:00:00')],1,2022-04-28,1468,1,1,3,113,2.0
511,512,56.25,[Timestamp('2022-04-24 00:00:00')],1,2022-04-24,1472,1,1,2,112,1.5
512,513,56.25,[Timestamp('2022-04-15 00:00:00')],1,2022-04-15,1481,1,1,2,112,1.5
513,514,75.0,[Timestamp('2022-04-15 00:00:00')],1,2022-04-15,1481,1,1,3,113,2.0
514,515,116.25,"[Timestamp('2022-04-15 00:00:00'), Timestamp('2022-04-06 00:00:00')]",2,2022-04-15,1481,1,2,4,124,3.0
515,516,75.0,[Timestamp('2022-04-08 00:00:00')],1,2022-04-08,1488,1,1,3,113,2.0
516,517,75.0,[Timestamp('2022-04-08 00:00:00')],1,2022-04-08,1488,1,1,3,113,2.0
517,518,420.0,[Timestamp('2022-04-05 00:00:00')],1,2022-04-05,1491,1,1,5,115,3.0
518,519,918.0,"[Timestamp('2022-04-05 00:00:00'), Timestamp('2022-03-12 00:00:00'), Timestamp('2026-04-08 00:00:00'), Timestamp('2026-03-08 00:00:00'), Timestamp('2026-02-08 00:00:00'), Timestamp('2026-01-08 00:00:00'), Timestamp('2025-12-08 00:00:00'), Timestamp('2025-11-08 00:00:00'), Timestamp('2025-10-08 00:00:00'), Timestamp('2025-09-08 00:00:00'), Timestamp('2025-08-08 00:00:00'), Timestamp('2025-07-08 00:00:00'), Timestamp('2025-03-08 00:00:00'), Timestamp('2025-02-08 00:00:00'), Timestamp('2025-01-08 00:00:00'), Timestamp('2024-12-10 00:00:00'), Timestamp('2024-12-08 00:00:00'), Timestamp('2024-11-08 00:00:00'), Timestamp('2024-10-08 00:00:00')]",19,2026-04-08,27,5,5,5,555,5.0
519,520,56.25,[Timestamp('2022-04-02 00:00:00')],1,2022-04-02,1494,1,1,2,112,1.5
520,521,63.75,[Timestamp('2022-04-01 00:00:00')],1,2022-04-01,1495,1,1,3,113,2.0
521,522,75.0,[Timestamp('2022-03-28 00:00:00')],1,2022-03-28,1499,1,1,3,113,2.0
522,523,75.0,[Timestamp('2022-03-25 00:00:00')],1,2022-03-25,1502,1,1,3,113,2.0
523,524,150.0,[Timestamp('2022-03-16 00:00:00')],1,2022-03-16,1511,1,1,4,114,2.5
524,525,131.75,[Timestamp('2022-03-07 00:00:00')],1,2022-03-07,1520,1,1,4,114,2.5
525,526,81.99,[Timestamp('2022-03-04 00:00:00')],1,2022-03-04,1523,1,1,3,113,2.0
526,527,145.0,[Timestamp('2022-03-02 00:00:00')],1,2022-03-02,1525,1,1,4,114,2.5
527,528,163.98,"[Timestamp('2022-02-22 00:00:00'), Timestamp('2022-02-22 00:00:00')]",2,2022-02-22,1533,1,2,4,124,3.0
528,529,110.5,[Timestamp('2022-02-21 00:00:00')],1,2022-02-21,1534,1,1,4,114,2.5
529,530,81.99,[Timestamp('2022-02-17 00:00:00')],1,2022-02-17,1538,1,1,3,113,2.0
530,531,81.99,[Timestamp('2022-02-12 00:00:00')],1,2022-02-12,1543,1,1,3,113,2.0
531,532,81.99,[Timestamp('2022-02-12 00:00:00')],1,2022-02-12,1543,1,1,3,113,2.0
532,533,81.99,[Timestamp('2022-02-09 00:00:00')],1,2022-02-09,1546,1,1,3,113,2.0
533,534,215.0,[Timestamp('2022-02-03 00:00:00')],1,2022-02-03,1552,1,1,5,115,3.0
534,535,74.49,[Timestamp('2022-01-27 00:00:00')],1,2022-01-27,1559,1,1,3,113,2.0
535,536,200.0,[Timestamp('2022-01-25 00:00:00')],1,2022-01-25,1561,1,1,5,115,3.0
536,537,200.0,[Timestamp('2022-01-20 00:00:00')],1,2022-01-20,1566,1,1,5,115,3.0
537,538,81.99,[Timestamp('2022-01-18 00:00:00')],1,2022-01-18,1568,1,1,3,113,2.0
538,539,70.74,[Timestamp('2022-01-18 00:00:00')],1,2022-01-18,1568,1,1,3,113,2.0
539,540,70.74,[Timestamp('2022-01-18 00:00:00')],1,2022-01-18,1568,1,1,3,113,2.0
540,541,81.99,[Timestamp('2022-01-18 00:00:00')],1,2022-01-18,1568,1,1,3,113,2.0
541,542,81.99,[Timestamp('2022-01-16 00:00:00')],1,2022-01-16,1570,1,1,3,113,2.0
542,543,70.74,[Timestamp('2022-01-08 00:00:00')],1,2022-01-08,1578,1,1,3,113,2.0
543,544,81.99,[Timestamp('2022-01-05 00:00:00')],1,2022-01-05,1581,1,1,3,113,2.0
544,545,70.74,[Timestamp('2022-01-03 00:00:00')],1,2022-01-03,1583,1,1,3,113,2.0
545,546,81.99,[Timestamp('2021-12-31 00:00:00')],1,2021-12-31,1586,1,1,3,113,2.0
546,547,81.99,[Timestamp('2021-12-29 00:00:00')],1,2021-12-29,1588,1,1,3,113,2.0
547,548,170.0,[Timestamp('2021-12-26 00:00:00')],1,2021-12-26,1591,1,1,4,114,2.5
548,549,70.74,[Timestamp('2021-12-23 00:00:00')],1,2021-12-23,1594,1,1,3,113,2.0
549,550,70.74,[Timestamp('2021-12-21 00:00:00')],1,2021-12-21,1596,1,1,3,113,2.0
550,551,160.0,[Timestamp('2021-12-12 00:00:00')],1,2021-12-12,1605,1,1,4,114,2.5
551,552,606.0,"[Timestamp('2021-12-12 00:00:00'), Timestamp('2025-06-23 00:00:00'), Timestamp('2025-02-08 00:00:00'), Timestamp('2024-11-26 00:00:00')]",4,2025-06-23,316,5,3,5,535,4.0
552,553,155.0,[Timestamp('2021-12-11 00:00:00')],1,2021-12-11,1606,1,1,4,114,2.5
553,554,80.0,[Timestamp('2021-12-11 00:00:00')],1,2021-12-11,1606,1,1,3,113,2.0
554,555,86.99,[Timestamp('2021-12-07 00:00:00')],1,2021-12-07,1610,1,1,4,114,2.5
555,556,84.97999999999999,"[Timestamp('2021-12-07 00:00:00'), Timestamp('2021-11-26 00:00:00'), Timestamp('2021-11-26 00:00:00')]",3,2021-12-07,1610,1,3,4,134,3.5
556,557,81.99,[Timestamp('2021-12-06 00:00:00')],1,2021-12-06,1611,1,1,3,113,2.0
557,558,232.5,"[Timestamp('2026-04-18 00:00:00'), Timestamp('2026-03-18 00:00:00'), Timestamp('2026-02-18 00:00:00'), Timestamp('2026-01-18 00:00:00'), Timestamp('2025-12-18 00:00:00'), Timestamp('2025-11-18 00:00:00')]",6,2026-04-18,17,5,4,5,545,4.5
558,559,1040.0,"[Timestamp('2026-04-18 00:00:00'), Timestamp('2026-03-18 00:00:00'), Timestamp('2026-02-18 00:00:00'), Timestamp('2026-01-18 00:00:00'), Timestamp('2025-12-18 00:00:00'), Timestamp('2025-11-18 00:00:00'), Timestamp('2025-10-18 00:00:00'), Timestamp('2025-09-18 00:00:00'), Timestamp('2025-08-18 00:00:00'), Timestamp('2025-07-19 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-05-18 00:00:00')]",12,2026-04-18,17,5,5,5,555,5.0
559,560,200.55,"[Timestamp('2026-04-15 00:00:00'), Timestamp('2025-01-05 00:00:00'), Timestamp('2025-01-05 00:00:00'), Timestamp('2024-11-22 00:00:00')]",4,2026-04-15,20,5,3,5,535,4.0
560,561,800.0,"[Timestamp('2026-04-13 00:00:00'), Timestamp('2026-03-19 00:00:00'), Timestamp('2026-03-13 00:00:00'), Timestamp('2026-03-02 00:00:00'), Timestamp('2026-02-13 00:00:00'), Timestamp('2026-01-13 00:00:00'), Timestamp('2025-12-13 00:00:00'), Timestamp('2025-12-05 00:00:00'), Timestamp('2025-11-13 00:00:00'), Timestamp('2025-10-13 00:00:00'), Timestamp('2025-09-13 00:00:00'), Timestamp('2025-08-13 00:00:00'), Timestamp('2025-07-13 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-04-20 00:00:00'), Timestamp('2025-03-20 00:00:00'), Timestamp('2025-02-20 00:00:00'), Timestamp('2025-02-04 00:00:00')]",18,2026-04-13,22,5,5,5,555,5.0
561,562,250.0,"[Timestamp('2026-04-13 00:00:00'), Timestamp('2026-03-24 00:00:00'), Timestamp('2026-03-14 00:00:00'), Timestamp('2025-12-15 00:00:00'), Timestamp('2025-08-07 00:00:00')]",5,2026-04-13,22,5,4,5,545,4.5
562,563,232.5,"[Timestamp('2026-04-11 00:00:00'), Timestamp('2026-03-11 00:00:00'), Timestamp('2026-02-11 00:00:00'), Timestamp('2026-01-11 00:00:00'), Timestamp('2025-12-11 00:00:00'), Timestamp('2025-11-11 00:00:00')]",6,2026-04-11,24,5,4,5,545,4.5
563,564,150.5,"[Timestamp('2026-04-10 00:00:00'), Timestamp('2026-03-10 00:00:00'), Timestamp('2025-11-29 00:00:00'), Timestamp('2025-07-06 00:00:00')]",4,2026-04-10,25,5,3,4,534,3.5
564,565,80.0,[Timestamp('2026-04-04 00:00:00')],1,2026-04-04,31,5,1,3,513,2.0
565,566,80.0,[Timestamp('2026-04-02 00:00:00')],1,2026-04-02,33,5,1,3,513,2.0
566,567,68.75,[Timestamp('2026-03-29 00:00:00')],1,2026-03-29,37,5,1,3,513,2.0
567,568,155.0,[Timestamp('2026-03-29 00:00:00')],1,2026-03-29,37,5,1,4,514,2.5
568,569,235.0,"[Timestamp('2026-03-28 00:00:00'), Timestamp('2025-12-23 00:00:00')]",2,2026-03-28,38,5,2,5,525,3.5
569,570,217.5,"[Timestamp('2026-03-26 00:00:00'), Timestamp('2026-02-26 00:00:00'), Timestamp('2026-01-26 00:00:00')]",3,2026-03-26,40,5,3,5,535,4.0
570,571,38.75,[Timestamp('2026-03-24 00:00:00')],1,2026-03-24,42,5,1,2,512,1.5
571,572,80.0,[Timestamp('2026-03-24 00:00:00')],1,2026-03-24,42,5,1,3,513,2.0
572,573,427.5,"[Timestamp('2026-03-22 00:00:00'), Timestamp('2026-02-22 00:00:00'), Timestamp('2026-01-04 00:00:00'), Timestamp('2025-12-22 00:00:00'), Timestamp('2025-12-06 00:00:00'), Timestamp('2025-11-22 00:00:00')]",6,2026-03-22,44,5,4,5,545,4.5
573,574,141.25,"[Timestamp('2026-03-21 00:00:00'), Timestamp('2025-10-05 00:00:00')]",2,2026-03-21,45,5,2,4,524,3.0
574,575,549.0,"[Timestamp('2026-03-20 00:00:00'), Timestamp('2026-02-20 00:00:00'), Timestamp('2026-01-20 00:00:00'), Timestamp('2025-12-20 00:00:00'), Timestamp('2025-11-20 00:00:00'), Timestamp('2025-10-20 00:00:00'), Timestamp('2025-09-20 00:00:00'), Timestamp('2025-08-20 00:00:00'), Timestamp('2025-07-20 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-05-20 00:00:00'), Timestamp('2025-04-20 00:00:00')]",12,2026-03-20,46,5,5,5,555,5.0
575,576,116.25,"[Timestamp('2026-03-18 00:00:00'), Timestamp('2026-02-18 00:00:00'), Timestamp('2025-12-11 00:00:00')]",3,2026-03-18,48,5,3,4,534,3.5
576,577,110.0,[Timestamp('2026-03-16 00:00:00')],1,2026-03-16,50,5,1,4,514,2.5
577,578,161.25,"[Timestamp('2026-03-10 00:00:00'), Timestamp('2026-02-10 00:00:00'), Timestamp('2026-01-10 00:00:00')]",3,2026-03-10,56,5,3,4,534,3.5
578,579,95.0,[Timestamp('2026-03-07 00:00:00')],1,2026-03-07,59,5,1,4,514,2.5
579,580,80.0,[Timestamp('2026-03-04 00:00:00')],1,2026-03-04,62,5,1,3,513,2.0
580,581,80.0,[Timestamp('2026-02-26 00:00:00')],1,2026-02-26,68,5,1,3,513,2.0
581,582,57.5,[Timestamp('2026-02-22 00:00:00')],1,2026-02-22,72,5,1,3,513,2.0
582,583,1150.0,"[Timestamp('2026-02-16 00:00:00'), Timestamp('2026-01-20 00:00:00'), Timestamp('2026-01-07 00:00:00'), Timestamp('2025-12-28 00:00:00'), Timestamp('2025-12-22 00:00:00')]",5,2026-02-16,78,5,4,5,545,4.5
583,584,80.0,[Timestamp('2026-02-09 00:00:00')],1,2026-02-09,85,5,1,3,513,2.0
584,585,61.25,[Timestamp('2026-02-09 00:00:00')],1,2026-02-09,85,5,1,3,513,2.0
585,586,137.75,"[Timestamp('2026-02-05 00:00:00'), Timestamp('2025-06-28 00:00:00'), Timestamp('2025-04-08 00:00:00')]",3,2026-02-05,89,5,3,4,534,3.5
586,587,80.0,[Timestamp('2026-02-04 00:00:00')],1,2026-02-04,90,5,1,3,513,2.0
587,588,65.0,[Timestamp('2026-01-26 00:00:00')],1,2026-01-26,99,5,1,3,513,2.0
588,589,80.0,[Timestamp('2026-01-23 00:00:00')],1,2026-01-23,102,5,1,3,513,2.0
589,590,95.0,[Timestamp('2026-01-20 00:00:00')],1,2026-01-20,105,5,1,4,514,2.5
590,591,144.25,"[Timestamp('2026-01-04 00:00:00'), Timestamp('2025-12-04 00:00:00'), Timestamp('2025-11-04 00:00:00'), Timestamp('2025-01-24 00:00:00')]",4,2026-01-04,121,5,3,4,534,3.5
591,592,183.75,"[Timestamp('2026-01-03 00:00:00'), Timestamp('2025-12-03 00:00:00'), Timestamp('2025-11-03 00:00:00')]",3,2026-01-03,122,5,3,5,535,4.0
592,593,128.0,"[Timestamp('2025-12-30 00:00:00'), Timestamp('2025-12-02 00:00:00'), Timestamp('2025-01-23 00:00:00')]",3,2025-12-30,126,5,3,4,534,3.5
593,594,50.0,[Timestamp('2025-12-30 00:00:00')],1,2025-12-30,126,5,1,2,512,1.5
594,595,111.75,"[Timestamp('2025-12-23 00:00:00'), Timestamp('2025-12-23 00:00:00'), Timestamp('2025-12-05 00:00:00')]",3,2025-12-23,133,5,3,4,534,3.5
595,596,80.0,[Timestamp('2025-12-12 00:00:00')],1,2025-12-12,144,5,1,3,513,2.0
596,597,80.0,[Timestamp('2025-12-12 00:00:00')],1,2025-12-12,144,5,1,3,513,2.0
597,598,144.25,"[Timestamp('2025-12-08 00:00:00'), Timestamp('2025-11-08 00:00:00'), Timestamp('2025-10-08 00:00:00'), Timestamp('2025-03-22 00:00:00')]",4,2025-12-08,148,5,3,4,534,3.5
598,599,80.0,[Timestamp('2025-12-08 00:00:00')],1,2025-12-08,148,5,1,3,513,2.0
599,600,179.25,"[Timestamp('2025-12-05 00:00:00'), Timestamp('2025-07-05 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-05-06 00:00:00')]",4,2025-12-05,151,5,3,5,535,4.0
600,601,78.0,"[Timestamp('2025-12-01 00:00:00'), Timestamp('2025-03-30 00:00:00')]",2,2025-12-01,155,5,2,3,523,2.5
601,602,80.0,[Timestamp('2025-12-01 00:00:00')],1,2025-12-01,155,5,1,3,513,2.0
602,603,200.0,"[Timestamp('2025-11-30 00:00:00'), Timestamp('2025-07-03 00:00:00')]",2,2025-11-30,156,5,2,5,525,3.5
603,604,125.0,[Timestamp('2025-11-28 00:00:00')],1,2025-11-28,158,5,1,4,514,2.5
604,605,122.5,"[Timestamp('2025-11-28 00:00:00'), Timestamp('2025-10-28 00:00:00')]",2,2025-11-28,158,5,2,4,524,3.0
605,606,313.4,"[Timestamp('2025-11-27 00:00:00'), Timestamp('2025-05-30 00:00:00'), Timestamp('2025-04-28 00:00:00'), Timestamp('2025-01-30 00:00:00'), Timestamp('2024-11-20 00:00:00')]",5,2025-11-27,159,5,4,5,545,4.5
606,607,80.0,[Timestamp('2025-11-27 00:00:00')],1,2025-11-27,159,5,1,3,513,2.0
607,608,55.0,"[Timestamp('2025-11-26 00:00:00'), Timestamp('2025-10-25 00:00:00')]",2,2025-11-26,160,5,2,2,522,2.0
608,609,80.0,[Timestamp('2025-11-24 00:00:00')],1,2025-11-24,162,5,1,3,513,2.0
609,610,80.0,[Timestamp('2025-11-19 00:00:00')],1,2025-11-19,167,5,1,3,513,2.0
610,611,85.0,"[Timestamp('2025-11-19 00:00:00'), Timestamp('2025-11-19 00:00:00')]",2,2025-11-19,167,5,2,4,524,3.0
611,612,125.0,"[Timestamp('2025-11-17 00:00:00'), Timestamp('2025-07-03 00:00:00')]",2,2025-11-17,169,5,2,4,524,3.0
612,613,80.0,[Timestamp('2025-11-06 00:00:00')],1,2025-11-06,180,5,1,3,513,2.0
613,614,70.0,[Timestamp('2025-10-24 00:00:00')],1,2025-10-24,193,5,1,3,513,2.0
614,615,95.0,[Timestamp('2025-10-15 00:00:00')],1,2025-10-15,202,5,1,4,514,2.5
615,616,80.0,[Timestamp('2025-10-15 00:00:00')],1,2025-10-15,202,5,1,3,513,2.0
616,617,84.2,[Timestamp('2025-10-15 00:00:00')],1,2025-10-15,202,5,1,3,513,2.0
617,618,151.5,"[Timestamp('2025-10-07 00:00:00'), Timestamp('2025-09-07 00:00:00'), Timestamp('2025-08-07 00:00:00'), Timestamp('2025-07-07 00:00:00'), Timestamp('2024-12-12 00:00:00'), Timestamp('2024-11-12 00:00:00')]",6,2025-10-07,210,5,4,4,544,4.0
618,619,245.0,[Timestamp('2025-09-29 00:00:00')],1,2025-09-29,218,5,1,5,515,3.0
619,620,104.0,[Timestamp('2025-09-26 00:00:00')],1,2025-09-26,221,5,1,4,514,2.5
620,621,170.0,[Timestamp('2025-09-16 00:00:00')],1,2025-09-16,231,5,1,4,514,2.5
621,622,61.25,[Timestamp('2025-09-10 00:00:00')],1,2025-09-10,237,5,1,3,513,2.0
622,623,68.75,[Timestamp('2025-09-05 00:00:00')],1,2025-09-05,242,5,1,3,513,2.0
623,624,290.0,"[Timestamp('2025-08-28 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-04 00:00:00')]",3,2025-08-28,250,5,3,5,535,4.0
624,625,95.0,[Timestamp('2025-08-22 00:00:00')],1,2025-08-22,256,5,1,4,514,2.5
625,626,80.0,[Timestamp('2025-08-15 00:00:00')],1,2025-08-15,263,5,1,3,513,2.0
626,627,72.5,"[Timestamp('2025-08-07 00:00:00'), Timestamp('2025-07-07 00:00:00')]",2,2025-08-07,271,5,2,3,523,2.5
627,628,50.0,[Timestamp('2025-08-05 00:00:00')],1,2025-08-05,273,5,1,2,512,1.5
628,629,268.5,"[Timestamp('2025-07-17 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-05-17 00:00:00'), Timestamp('2025-04-17 00:00:00'), Timestamp('2025-03-17 00:00:00'), Timestamp('2025-02-17 00:00:00'), Timestamp('2025-01-17 00:00:00'), Timestamp('2024-12-17 00:00:00'), Timestamp('2024-11-17 00:00:00'), Timestamp('2024-09-12 00:00:00')]",10,2025-07-17,292,5,5,5,555,5.0
629,630,80.0,[Timestamp('2025-07-15 00:00:00')],1,2025-07-15,294,5,1,3,513,2.0
630,631,173.0,"[Timestamp('2025-07-14 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-05-14 00:00:00'), Timestamp('2025-04-14 00:00:00')]",4,2025-07-14,295,5,3,5,535,4.0
631,632,21.0,[Timestamp('2025-07-10 00:00:00')],1,2025-07-10,299,5,1,1,511,1.0
